Ano,Regiao,Curso,Ano Escolar,Valor Alunos,Valor RSI,Valor GMM,zscore_valor_alunos,zscore_bool_valor_alunos,zscore_valor_rsi,zscore_bool_valor_rsi,zscore_valor_gmm,zscore_bool_valor_gmm
2012.0,Arronches,Cursos Tecnológicos e Profissionais,12º ano,19.7,61.0,829.2,,False,,False,,False
2012.0,Arruda dos Vinhos,Cursos gerais,10º ano,6.2,82.0,962.9,,False,,False,,False
2012.0,Arruda dos Vinhos,Cursos gerais,11º ano,6.7,82.0,962.9,,False,,False,,False
2012.0,Arruda dos Vinhos,Cursos gerais,12º ano,33.9,82.0,962.9,,False,,False,,False
2012.0,Arruda dos Vinhos,Cursos Tecnológicos e Profissionais,10º ano,22.2,82.0,962.9,,False,,False,,False
2012.0,Arruda dos Vinhos,Cursos Tecnológicos e Profissionais,11º ano,0.0,82.0,962.9,,False,,False,,False
2012.0,Arruda dos Vinhos,Cursos Tecnológicos e Profissionais,12º ano,49.5,82.0,962.9,,False,,False,,False
2012.0,Aveiro,Cursos gerais,10º ano,16.6,948.0,1114.4,,False,,False,,False
2012.0,Aveiro,Cursos gerais,11º ano,15.8,948.0,1114.4,,False,,False,,False
2012.0,Aveiro,Cursos gerais,12º ano,35.5,948.0,1114.4,,False,,False,,False
2012.0,Aveiro,Cursos Tecnológicos e Profissionais,10º ano,5.3,948.0,1114.4,,False,,False,,False
2012.0,Aveiro,Cursos Tecnológicos e Profissionais,11º ano,4.3,948.0,1114.4,,False,,False,,False
2012.0,Aveiro,Cursos Tecnológicos e Profissionais,12º ano,25.6,948.0,1114.4,,False,,False,,False
2012.0,Avis,Cursos gerais,10º ano,19.8,196.0,855.4,,False,,False,,False
2012.0,Avis,Cursos gerais,11º ano,19.8,196.0,855.4,,False,,False,,False
2012.0,Avis,Cursos gerais,12º ano,19.8,196.0,855.4,,False,,False,,False
2012.0,Avis,Cursos Tecnológicos e Profissionais,10º ano,19.4,196.0,855.4,,False,,False,,False
2012.0,Avis,Cursos Tecnológicos e Profissionais,11º ano,6.4,196.0,855.4,,False,,False,,False
2012.0,Avis,Cursos Tecnológicos e Profissionais,12º ano,12.5,196.0,855.4,,False,,False,,False
2012.0,Azambuja,Cursos gerais,10º ano,24.3,316.0,1118.9,,False,,False,,False
2012.0,Azambuja,Cursos gerais,11º ano,10.6,316.0,1118.9,,False,,False,,False
2012.0,Azambuja,Cursos gerais,12º ano,33.3,316.0,1118.9,,False,,False,,False
2012.0,Azambuja,Cursos Tecnológicos e Profissionais,10º ano,0.0,316.0,1118.9,,False,,False,,False
2012.0,Azambuja,Cursos Tecnológicos e Profissionais,11º ano,0.0,316.0,1118.9,,False,,False,,False
2012.0,Azambuja,Cursos Tecnológicos e Profissionais,12º ano,49.5,316.0,1118.9,,False,,False,,False
2012.0,Baião,Cursos gerais,10º ano,22.4,847.0,741.5,,False,,False,,False
2012.0,Baião,Cursos gerais,11º ano,18.1,847.0,741.5,,False,,False,,False
2012.0,Baião,Cursos gerais,12º ano,36.0,847.0,741.5,,False,,False,,False
2012.0,Baião,Cursos Tecnológicos e Profissionais,10º ano,8.2,847.0,741.5,,False,,False,,False
2012.0,Baião,Cursos Tecnológicos e Profissionais,11º ano,7.5,847.0,741.5,,False,,False,,False
2012.0,Baião,Cursos Tecnológicos e Profissionais,12º ano,11.3,847.0,741.5,,False,,False,,False
2012.0,Barcelos,Cursos gerais,10º ano,10.1,779.0,790.3,,False,,False,,False
2012.0,Barcelos,Cursos gerais,11º ano,10.2,779.0,790.3,,False,,False,,False
2012.0,Barcelos,Cursos gerais,12º ano,25.6,779.0,790.3,,False,,False,,False
2012.0,Barcelos,Cursos Tecnológicos e Profissionais,10º ano,6.1,779.0,790.3,,False,,False,,False
2012.0,Barcelos,Cursos Tecnológicos e Profissionais,11º ano,2.2,779.0,790.3,,False,,False,,False
2012.0,Barcelos,Cursos Tecnológicos e Profissionais,12º ano,15.2,779.0,790.3,,False,,False,,False
2012.0,Barrancos,Cursos gerais,10º ano,19.5,64.0,772.5,,False,,False,,False
2012.0,Barrancos,Cursos gerais,11º ano,19.5,64.0,772.5,,False,,False,,False
2012.0,Barrancos,Cursos gerais,12º ano,19.5,64.0,772.5,,False,,False,,False
2012.0,Barrancos,Cursos Tecnológicos e Profissionais,10º ano,19.5,64.0,772.5,,False,,False,,False
2012.0,Barrancos,Cursos Tecnológicos e Profissionais,11º ano,19.5,64.0,772.5,,False,,False,,False
2012.0,Barrancos,Cursos Tecnológicos e Profissionais,12º ano,19.5,64.0,772.5,,False,,False,,False
2012.0,Barreiro,Cursos gerais,10º ano,17.9,2050.0,1056.7,,False,,False,,False
2012.0,Barreiro,Cursos gerais,11º ano,18.7,2050.0,1056.7,,False,,False,,False
2012.0,Barreiro,Cursos gerais,12º ano,39.4,2050.0,1056.7,,False,,False,,False
