Ano;Regiao;Alunos10CGeral;Alunos10CProfissional;Alunos11CGeral;Alunos11CProfissional;Alunos12CGeral;Alunos12CProfissional;valor_RSI;valor_GMM;;;;
2018;Albergaria-a-Velha;0.164;0.0;0.042;0.0;0.794;0.0;0.209;0.598;;;;
2018;Albufeira;0.383;0.111;0.321;0.0;1.0;0.976;0.285;0.441;;;;
2018;Alcácer do Sal;0.0;0.0;0.0;0.0;0.812;0.0;0.082;0.392;;;;
2018;Alcanena;0.0;0.0;0.0;0.0;0.523;0.0;0.032;0.572;;;;
2018;Alcobaça;0.038;0.0;0.0;0.0;0.679;0.432;0.253;0.43;;;;
2018;Alcochete;0.101;0.0;0.0;0.0;0.69;0.833;0.18;1.0;;;;
2018;Alcoutim;0.063;0.063;0.063;0.063;0.063;0.063;0.155;0.205;;;;
2018;Alenquer;0.453;0.0;0.171;0.0;0.847;0.564;0.337;0.676;;;;
2018;Alfândega da Fé;0.0;0.0;0.0;0.063;0.993;0.063;0.077;0.2;;;;
2018;Alijó;0.418;0.481;0.348;0.0;0.659;0.0;0.166;0.305;;;;
2018;Aljezur;0.063;0.063;0.063;0.063;0.063;0.063;0.015;0.231;;;;
2018;Aljustrel;0.028;0.0;0.0;0.0;0.676;0.0;0.208;0.706;;;;
2018;Almada;0.195;0.0;0.073;0.0;0.847;0.979;1.0;0.655;;;;
2018;Almeida;0.15;0.0;0.0;0.0;0.725;0.063;0.024;0.222;;;;
2018;Almeirim;0.091;0.003;0.0;0.0;1.0;0.878;0.21;0.372;;;;
2018;Almodôvar;0.443;0.0;0.0;0.066;0.711;0.233;0.053;0.292;;;;
2018;Alpiarça;0.195;0.0;0.105;0.0;0.669;0.0;0.044;0.254;;;;
2018;Alter do Chão;0.0;0.0;0.0;0.0;0.066;0.895;0.068;0.244;;;;
2018;Alvaiázere;0.631;0.0;0.038;0.0;0.934;0.0;0.057;0.303;;;;
2018;Alvito;0.077;0.0;0.077;0.0;0.077;0.174;0.043;0.503;;;;
2018;Amadora;0.516;0.0;0.307;0.0;1.0;0.92;1.0;1.0;;;;
2018;Amarante;0.0;0.0;0.0;0.0;0.516;0.0;0.858;0.293;;;;
2018;Amares;0.167;0.0;0.0;0.0;0.76;0.195;0.09;0.299;;;;
2018;Anadia;0.157;0.049;0.059;0.0;0.073;0.0;0.087;0.487;;;;
2018;Angra do Heroísmo;0.443;0.613;0.024;0.0;0.46;0.997;1.0;0.486;;;;
2018;Ansião;0.0;0.0;0.0;0.0;0.153;0.021;0.099;0.312;;;;
2018;Arcos de Valdevez;0.0;0.0;0.0;0.139;0.491;0.714;0.042;0.299;;;;
2018;Arganil;0.118;0.0;0.0;0.0;0.725;0.0;0.047;0.253;;;;
2018;Armamar;0.195;0.063;0.0;0.063;0.331;0.063;0.032;0.242;;;;
2018;Arouca;0.0;0.0;0.0;0.0;0.847;0.087;0.082;0.31;;;;
2018;Arraiolos;0.0;0.0;0.0;0.073;0.188;0.073;0.022;0.409;;;;
2018;Arronches;0.063;0.15;0.063;0.063;0.063;0.063;0.005;0.24;;;;
2018;Arruda dos Vinhos;0.0;0.0;0.0;0.0;0.429;0.7;0.068;0.598;;;;
2018;Aveiro;0.077;0.0;0.0;0.0;0.453;0.275;0.76;0.774;;;;
2018;Avis;0.07;0.07;0.07;0.07;0.07;0.0;0.136;0.348;;;;
2018;Azambuja;0.355;0.0;0.017;0.0;0.296;0.0;0.24;0.506;;;;
2018;Baião;0.0;0.0;0.0;0.0;1.0;0.0;0.501;0.199;;;;
2018;Barcelos;0.0;0.0;0.0;0.0;0.373;0.0;0.212;0.344;;;;
2018;Barrancos;0.063;0.063;0.063;0.063;0.063;0.063;0.038;0.191;;;;
2018;Barreiro;0.101;0.0;0.01;0.0;0.822;0.578;1.0;0.643;;;;
2018;Batalha;0.488;0.206;0.0;0.0;0.328;0.31;0.039;0.494;;;;
2018;Beja;0.122;0.0;0.0;0.0;0.348;0.537;1.0;0.567;;;;
2018;Belmonte;0.0;0.0;0.233;0.063;0.0;0.063;0.087;0.208;;;;
2018;Benavente;0.244;0.059;0.0;0.0;1.0;0.408;0.516;0.643;;;;
2018;Bombarral;0.254;0.0;0.0;0.052;0.098;0.0;0.044;0.33;;;;
2018;Borba;0.073;0.073;0.073;0.073;0.073;0.073;0.158;0.374;;;;
2018;Boticas;0.063;0.063;0.063;0.063;0.063;0.063;0.02;0.232;;;;
2018;Braga;0.021;0.0;0.0;0.0;0.39;0.366;1.0;0.593;;;;
2018;Bragança;0.178;0.045;0.111;0.0;0.519;0.143;0.286;0.448;;;;
2018;Cabeceiras de Basto;0.0;0.0;0.0;0.293;0.882;0.111;0.207;0.133;;;;
2018;Cadaval;0.199;0.063;0.038;0.073;0.22;1.0;0.042;0.392;;;;
2018;Caldas da Rainha;0.453;0.0;0.0;0.0;0.512;0.31;0.218;0.391;;;;
2018;Calheta [R.A.A.];0.303;0.066;0.0;0.066;0.767;0.066;0.037;0.273;;;;
2018;Calheta [R.A.M.];0.46;0.443;0.031;0.0;0.54;0.812;0.125;0.691;;;;
2018;Câmara de Lobos;0.0;1.0;0.0;0.425;0.84;0.303;0.376;0.403;;;;
2018;Caminha;0.0;0.0;0.0;0.0;0.523;0.063;0.035;0.298;;;;
2018;Campo Maior;0.321;0.348;0.0;0.0;0.502;0.0;0.232;0.832;;;;
2018;Cantanhede;0.206;0.0;0.0;0.0;0.446;0.0;0.186;0.555;;;;
2018;Carrazeda de Ansiães;0.477;0.0;0.0;0.066;1.0;0.286;0.071;0.241;;;;
2018;Carregal do Sal;0.017;0.0;0.0;0.0;0.233;1.0;0.048;0.396;;;;
2018;Cartaxo;0.557;0.094;0.432;0.0;0.202;0.0;0.105;0.489;;;;
2018;Cascais;0.209;0.0;0.0;0.0;0.634;0.955;1.0;0.754;;;;
2018;Castanheira de Pêra;0.07;0.07;0.07;0.07;0.07;0.07;0.038;0.346;;;;
2018;Castelo Branco;0.429;0.0;0.098;0.0;0.638;0.46;0.683;0.413;;;;
2018;Castelo de Paiva;0.0;0.0;0.279;0.0;0.568;0.0;0.139;0.217;;;;
2018;Castelo de Vide;0.066;0.066;0.066;0.066;0.066;0.066;0.011;0.258;;;;
2018;Castro Daire;0.348;0.028;0.0;0.0;0.575;0.0;0.141;0.249;;;;
2018;Castro Marim;0.066;0.066;0.066;0.066;0.066;0.066;0.089;0.252;;;;
2018;Castro Verde;0.314;0.0;0.0;0.0;0.049;0.0;0.068;1.0;;;;
2018;Celorico da Beira;0.202;0.073;0.0;0.0;0.181;0.348;0.068;0.388;;;;
2018;Celorico de Basto;0.251;0.0;0.0;0.0;0.784;0.223;0.171;0.121;;;;
2018;Chamusca;0.387;0.0;0.0;0.0;0.631;0.0;0.074;0.4;;;;
2018;Chaves;0.042;0.0;0.0;0.0;0.23;0.394;0.508;0.393;;;;
2018;Cinfães;0.125;0.0;0.0;0.0;0.662;0.0;0.374;0.242;;;;
2018;Coimbra;0.0;0.0;0.0;0.0;0.373;0.404;1.0;0.68;;;;
2018;Condeixa-a-Nova;0.122;0.073;0.059;0.0;0.436;0.0;0.094;0.427;;;;
2018;Constância;0.0;0.094;0.0;0.0;0.0;0.0;0.041;0.839;;;;
2018;Coruche;0.206;0.15;0.0;0.537;0.369;0.063;0.343;0.48;;;;
2018;Corvo;0.348;0.111;0.111;0.111;0.348;0.111;0.155;1.0;;;;
2018;Covilhã;0.07;0.0;0.108;0.0;0.561;0.021;0.724;0.392;;;;
2018;Crato;0.063;0.15;0.063;0.0;0.063;0.495;0.061;0.177;;;;
2018;Cuba;0.07;0.136;0.07;0.0;0.07;0.15;0.128;0.34;;;;
2018;Elvas;0.0;0.0;0.0;0.0;0.338;0.0;1.0;0.304;;;;
2018;Entroncamento;0.042;0.0;0.0;0.024;0.362;0.582;0.284;0.675;;;;
2018;Espinho;0.164;0.0;0.0;0.0;0.544;0.0;0.596;0.442;;;;
2018;Esposende;0.0;0.0;0.0;0.0;0.369;0.0;0.051;0.36;;;;
2018;Estarreja;0.0;0.0;0.0;0.0;0.373;0.254;0.479;0.815;;;;
2018;Estremoz;0.0;0.0;0.0;0.265;0.544;0.0;0.297;0.433;;;;
2018;Évora;0.122;0.0;0.0;0.0;0.596;0.355;0.819;0.626;;;;
2018;Fafe;0.0;0.0;0.0;0.0;0.317;0.052;0.304;0.218;;;;
2018;Faro;0.122;0.0;0.0;0.0;0.693;0.829;0.797;0.685;;;;
2018;Felgueiras;0.094;0.0;0.0;0.0;0.53;0.031;0.388;0.244;;;;
2018;Ferreira do Alentejo;0.488;0.073;0.0;0.073;1.0;0.073;0.109;0.425;;;;
2018;Ferreira do Zêzere;0.087;0.0;0.0;0.0;0.0;0.0;0.052;0.341;;;;
2018;Figueira da Foz;0.0;0.0;0.0;0.0;0.359;0.582;0.702;0.735;;;;
2018;Figueira de Castelo Rodrigo;0.871;0.063;0.0;0.233;0.603;0.063;0.212;0.185;;;;
2018;Figueiró dos Vinhos;0.551;0.0;0.0;0.066;1.0;0.0;0.067;0.289;;;;
2018;Fornos de Algodres;0.0;0.063;0.01;0.0;0.174;0.314;0.014;0.161;;;;
2018;Freixo de Espada à Cinta;0.066;0.066;0.066;0.066;0.066;0.066;0.061;0.262;;;;
2018;Fronteira;0.07;0.07;0.07;0.07;0.07;0.07;0.023;0.343;;;;
2018;Funchal;0.118;0.125;0.031;0.0;0.627;0.638;1.0;0.682;;;;
2018;Fundão;0.105;0.0;0.0;0.0;0.279;0.254;0.375;0.358;;;;
2018;Gavião;0.063;0.063;0.063;0.063;0.063;0.063;0.049;0.208;;;;
2018;Góis;0.059;0.059;0.059;0.059;0.059;0.059;0.018;0.152;;;;
2018;Golegã;0.01;0.0;0.0;0.0;0.087;0.0;0.023;0.364;;;;
2018;Gondomar;0.024;0.0;0.0;0.0;0.307;0.519;1.0;0.436;;;;
2018;Gouveia;0.0;0.376;0.0;0.0;0.157;0.449;0.238;0.272;;;;
2018;Grândola;0.254;0.0;0.0;0.0;1.0;0.049;0.115;0.414;;;;
2018;Guarda;0.024;0.0;0.0;0.0;0.397;0.0;0.692;0.56;;;;
2018;Guimarães;0.0;0.0;0.0;0.0;0.533;0.22;0.607;0.395;;;;
2018;Horta;0.638;0.0;0.432;0.0;1.0;0.0;0.214;0.613;;;;
2018;Idanha-a-Nova;0.502;0.0;0.592;0.0;0.909;0.425;0.229;0.304;;;;
2018;Ílhavo;0.167;0.0;0.0;0.0;0.725;0.875;0.45;0.62;;;;
2018;Lagoa;0.348;0.0;0.261;0.0;0.523;0.958;0.251;0.458;;;;
2018;Lagoa [R.A.A.];0.084;0.404;0.084;0.69;0.084;1.0;1.0;0.383;;;;
2018;Lagos;0.592;0.0;0.122;0.0;0.77;1.0;0.161;0.393;;;;
2018;Lajes das Flores;0.073;0.073;0.073;0.073;0.073;0.073;0.155;0.422;;;;
2018;Lajes do Pico;0.0;0.066;0.0;0.066;0.617;0.066;0.039;0.253;;;;
2018;Lamego;0.0;0.0;0.0;0.0;0.568;0.0;0.37;0.323;;;;
2018;Leiria;0.188;0.0;0.0;0.0;0.488;0.272;0.701;0.616;;;;
2018;Lisboa;0.195;0.0;0.024;0.0;0.498;0.676;1.0;1.0;;;;
2018;Loulé;0.122;0.0;0.0;0.0;0.7;0.331;0.54;0.521;;;;
2018;Loures;0.303;0.0;0.007;0.0;0.756;1.0;1.0;0.755;;;;
2018;Lourinhã;0.662;0.073;0.024;0.0;0.498;0.477;0.207;0.333;;;;
2018;Lousã;0.509;0.0;0.094;0.0;0.972;0.303;0.209;0.424;;;;
2018;Lousada;0.132;0.0;0.0;0.014;0.519;0.0;0.512;0.208;;;;
2018;Mação;0.181;0.0;0.017;0.0;0.589;0.216;0.02;0.31;;;;
2018;Macedo de Cavaleiros;0.554;0.0;0.533;0.387;0.721;0.603;0.252;0.261;;;;
2018;Machico;0.0;0.289;0.0;0.01;0.61;0.491;0.269;0.538;;;;
2018;Madalena;0.0;0.07;0.122;0.07;0.634;0.07;0.095;0.353;;;;
2018;Mafra;0.275;0.0;0.0;0.0;0.763;0.624;0.378;0.437;;;;
2018;Maia;0.348;0.0;0.0;0.031;0.401;0.596;1.0;0.795;;;;
2018;Mangualde;0.146;0.0;0.0;0.0;0.331;0.523;0.25;0.626;;;;
2018;Manteigas;0.92;0.0;0.648;0.0;1.0;0.0;0.022;0.19;;;;
2018;Marco de Canaveses;0.0;0.0;0.0;0.0;0.286;0.111;1.0;0.261;;;;
2018;Marinha Grande;0.0;0.0;0.0;0.0;0.582;0.101;0.362;0.935;;;;
2018;Marvão;0.059;0.059;0.059;0.059;0.059;0.059;0.008;0.155;;;;
2018;Matosinhos;0.251;0.0;0.0;0.0;0.669;0.206;1.0;0.906;;;;
2018;Mealhada;0.0;0.0;0.0;0.0;0.523;0.247;0.039;0.592;;;;
2018;Mêda;0.456;0.066;0.0;0.066;0.676;0.066;0.019;0.252;;;;
2018;Melgaço;0.289;0.0;0.0;0.47;0.854;0.066;0.0;0.263;;;;
2018;Mértola;1.0;0.0;0.0;0.0;0.0;0.0;0.077;0.223;;;;
2018;Mesão Frio;0.376;0.07;0.0;0.087;0.812;1.0;0.053;0.351;;;;
2018;Mira;0.185;0.038;0.167;0.0;0.509;1.0;0.042;0.362;;;;
2018;Miranda do Corvo;0.0;0.0;0.0;0.0;0.223;0.669;0.105;0.277;;;;
2018;Miranda do Douro;0.098;0.0;0.164;0.0;1.0;1.0;0.056;0.286;;;;
2018;Mirandela;0.125;0.0;0.0;0.0;0.78;0.139;0.288;0.368;;;;
2018;Mogadouro;0.16;0.066;0.122;0.0;1.0;0.0;0.093;0.242;;;;
2018;Moimenta da Beira;0.0;0.094;0.0;0.077;0.122;0.314;0.278;0.191;;;;
2018;Moita;0.108;0.0;0.0;0.0;0.997;0.958;1.0;0.434;;;;
2018;Monção;0.0;0.0;0.0;0.0;0.209;0.028;0.038;0.266;;;;
2018;Monchique;0.066;0.066;0.066;0.066;0.066;0.066;0.013;0.279;;;;
2018;Mondim de Basto;0.15;0.111;0.0;0.0;0.456;0.0;0.068;0.138;;;;
2018;Monforte;0.077;0.077;0.077;0.077;0.077;0.077;0.233;0.447;;;;
2018;Montalegre;0.425;0.0;0.0;0.443;1.0;0.397;0.038;0.257;;;;
2018;Montemor-o-Novo;0.087;0.073;0.0;0.15;0.861;0.0;0.113;0.412;;;;
2018;Montemor-o-Velho;0.0;0.0;0.0;0.0;0.739;0.094;0.142;0.376;;;;
2018;Montijo;0.136;0.178;0.063;0.0;0.983;0.861;1.0;0.49;;;;
2018;Mora;0.582;0.0;0.15;0.07;0.425;0.07;0.041;0.352;;;;
2018;Mortágua;0.0;0.0;0.0;0.0;0.411;0.0;0.014;0.446;;;;
2018;Moura;0.0;0.171;0.0;0.094;0.909;0.167;1.0;0.333;;;;
2018;Mourão;0.066;0.066;0.066;0.066;0.066;0.066;0.226;0.256;;;;
2018;Murça;0.0;0.0;0.0;0.0;1.0;0.739;0.188;0.328;;;;
2018;Murtosa;0.122;0.066;0.0;0.066;0.958;0.066;0.032;0.313;;;;
2018;Nazaré;0.554;0.0;0.0;0.0;1.0;0.397;0.051;0.298;;;;
2018;Nelas;0.0;0.0;0.0;0.0;0.254;0.247;0.139;0.531;;;;
2018;Nisa;0.425;0.063;0.328;0.063;1.0;0.063;0.086;0.209;;;;
2018;Nordeste;0.376;1.0;0.348;0.0;1.0;0.0;0.322;0.241;;;;
2018;Óbidos;0.397;0.0;0.0;0.0;1.0;0.073;0.016;0.427;;;;
2018;Odemira;0.178;0.0;0.087;0.0;0.714;0.453;0.119;0.363;;;;
2018;Odivelas;0.509;0.0;0.129;0.0;0.93;1.0;1.0;0.383;;;;
2018;Oeiras;0.206;0.0;0.0;0.0;0.641;0.554;0.935;1.0;;;;
2018;Oleiros;0.0;0.0;0.0;0.0;1.0;0.0;0.006;0.38;;;;
2018;Olhão;0.143;0.01;0.0;0.0;0.359;0.105;0.401;0.347;;;;
2018;Oliveira de Azeméis;0.0;0.0;0.0;0.0;0.251;0.157;0.297;0.624;;;;
2018;Oliveira de Frades;0.0;0.0;0.0;0.056;0.171;0.073;0.018;0.658;;;;
2018;Oliveira do Bairro;0.355;0.0;0.0;0.0;0.178;0.0;0.205;0.49;;;;
2018;Oliveira do Hospital;0.136;0.028;0.035;0.0;0.481;0.038;0.087;0.271;;;;
2018;Ourém;0.118;0.0;0.0;0.0;0.202;0.3;0.1;0.484;;;;
2018;Ourique;0.188;0.648;0.0;0.063;1.0;0.063;0.046;0.235;;;;
2018;Ovar;0.003;0.0;0.0;0.0;0.467;0.672;0.686;0.526;;;;
2018;Paços de Ferreira;0.0;0.007;0.0;0.0;0.512;0.0;0.938;0.245;;;;
2018;Palmela;0.261;0.0;0.0;0.0;0.61;0.317;0.397;0.989;;;;
2018;Pampilhosa da Serra;0.0;0.066;0.0;0.066;0.0;0.066;0.155;0.237;;;;
2018;Paredes;0.153;0.0;0.0;0.0;0.422;0.098;1.0;0.303;;;;
2018;Paredes de Coura;0.0;0.0;0.0;0.0;0.993;0.0;0.0;0.313;;;;
2018;Pedrógão Grande;0.066;0.0;0.066;0.0;0.066;0.596;0.028;0.252;;;;
2018;Penacova;0.0;0.0;0.0;0.0;0.557;0.533;0.034;0.419;;;;
2018;Penafiel;0.0;0.0;0.0;0.0;0.432;0.3;1.0;0.387;;;;
2018;Penalva do Castelo;0.164;0.0;0.15;0.0;0.425;0.209;0.094;0.277;;;;
2018;Penamacor;0.105;0.0;0.233;0.07;0.523;0.286;0.033;0.338;;;;
2018;Penedono;0.059;0.059;0.059;0.059;0.059;0.059;0.016;0.133;;;;
2018;Penela;0.07;0.0;0.07;0.07;0.07;0.0;0.155;0.316;;;;
2018;Peniche;0.087;0.0;0.101;0.0;0.686;0.0;0.207;0.333;;;;
2018;Peso da Régua;0.0;0.0;0.0;0.031;0.787;0.0;0.529;0.449;;;;
2018;Pinhel;0.0;0.0;0.0;0.0;0.254;0.15;0.049;0.19;;;;
2018;Pombal;0.0;0.0;0.0;0.0;0.373;0.101;0.388;0.473;;;;
2018;Ponta Delgada;0.582;0.561;0.007;0.0;0.714;0.31;1.0;0.699;;;;
2018;Ponta do Sol;0.0;0.0;0.0;0.115;0.16;0.0;0.046;0.228;;;;
2018;Ponte da Barca;0.0;0.0;0.0;0.122;0.087;0.456;0.027;0.246;;;;
2018;Ponte de Lima;0.0;0.0;0.0;0.0;0.202;0.185;0.1;0.32;;;;
2018;Ponte de Sor;0.223;0.038;0.0;0.0;0.603;0.16;0.189;0.464;;;;
2018;Portalegre;0.031;0.0;0.0;0.0;0.707;0.763;0.15;0.482;;;;
2018;Portel;0.073;0.0;0.073;0.073;0.073;0.073;0.076;0.392;;;;
2018;Portimão;0.296;0.0;0.038;0.0;0.739;1.0;0.91;0.497;;;;
2018;Porto;0.0;0.0;0.0;0.0;0.209;0.369;1.0;1.0;;;;
2018;Porto de Mós;0.289;0.0;0.0;0.0;0.3;0.01;0.124;0.56;;;;
2018;Porto Moniz;0.0;0.059;0.0;0.059;0.561;0.059;0.0;0.159;;;;
2018;Porto Santo;0.3;0.0;0.0;0.0;1.0;0.087;0.001;0.693;;;;
2018;Póvoa de Lanhoso;0.105;0.0;0.233;0.0;0.516;0.129;0.065;0.236;;;;
2018;Póvoa de Varzim;0.199;0.0;0.0;0.0;0.495;0.718;0.499;0.442;;;;
2018;Povoação;0.812;1.0;0.0;0.551;1.0;1.0;0.417;0.319;;;;
2018;Proença-a-Nova;0.286;0.0;0.0;0.0;1.0;0.07;0.022;0.333;;;;
2018;Redondo;0.115;0.0;0.15;0.0;0.425;0.0;0.1;0.32;;;;
2018;Reguengos de Monsaraz;0.052;0.0;0.0;0.0;0.927;0.47;0.298;0.379;;;;
2018;Resende;0.0;0.0;0.0;0.066;0.655;0.216;0.28;0.154;;;;
2018;Ribeira Brava;0.0;0.659;0.0;0.0;0.247;0.676;0.082;0.319;;;;
2018;Ribeira de Pena;0.0;0.0;0.125;0.0;0.202;0.0;0.057;0.755;;;;
2018;Ribeira Grande;0.697;0.01;0.16;0.0;0.735;0.822;1.0;0.44;;;;
2018;Rio Maior;0.223;0.0;0.049;0.0;0.829;0.868;0.199;0.498;;;;
2018;Sabrosa;0.0;0.07;0.0;0.603;0.373;0.0;0.071;0.37;;;;
2018;Sabugal;0.0;0.0;0.0;0.0;0.178;0.0;0.16;0.245;;;;
2018;Salvaterra de Magos;0.087;0.0;0.0;0.0;0.324;0.331;0.198;0.391;;;;
2018;Santa Comba Dão;0.0;0.39;0.0;0.233;0.139;0.408;0.071;0.334;;;;
2018;Santa Cruz;0.0;0.697;0.0;0.0;0.979;0.0;0.449;0.604;;;;
2018;Santa Cruz da Graciosa;0.209;0.073;0.07;0.073;0.063;0.0;0.184;0.378;;;;
2018;Santa Cruz das Flores;0.321;0.084;0.0;0.084;0.0;0.084;0.016;0.601;;;;
2018;Santa Maria da Feira;0.0;0.0;0.0;0.0;0.369;0.293;1.0;0.547;;;;
2018;Santa Marta de Penaguião;0.066;0.066;0.066;0.066;0.066;0.066;0.132;0.252;;;;
2018;Santana;0.303;0.373;0.0;0.15;0.418;0.0;0.114;0.27;;;;
2018;Santarém;0.167;0.0;0.0;0.0;0.415;0.24;0.74;0.54;;;;
2018;Santiago do Cacém;0.317;0.0;0.0;0.0;0.557;0.697;0.131;0.512;;;;
2018;Santo Tirso;0.0;0.0;0.0;0.0;0.429;0.024;0.658;0.445;;;;
2018;São Brás de Alportel;0.0;0.0;0.038;0.0;0.958;0.523;0.054;0.378;;;;
2018;São João da Madeira;0.0;0.0;0.0;0.0;0.321;0.279;0.17;0.564;;;;
2018;São João da Pesqueira;0.348;0.125;0.0;0.0;0.0;0.0;0.053;0.289;;;;
2018;São Pedro do Sul;0.199;0.0;0.0;0.0;0.411;0.0;0.046;0.184;;;;
2018;São Roque do Pico;0.348;0.115;0.0;0.0;0.739;1.0;0.048;0.51;;;;
2018;São Vicente;0.024;0.0;0.105;0.0;0.0;0.0;0.0;0.257;;;;
2018;Sardoal;0.0;0.0;0.0;0.063;0.125;0.0;0.047;0.205;;;;
2018;Sátão;0.0;0.0;0.0;0.0;0.537;0.0;0.128;0.163;;;;
2018;Seia;0.31;0.0;0.0;0.0;0.418;0.24;0.341;0.309;;;;
2018;Seixal;0.261;0.0;0.0;0.0;0.923;0.85;1.0;0.854;;;;
2018;Sernancelhe;0.063;0.0;0.063;0.0;0.063;0.021;0.072;0.182;;;;
2018;Serpa;0.0;0.0;0.143;0.0;0.314;0.847;0.446;0.256;;;;
2018;Sertã;0.16;0.0;0.0;0.0;0.707;0.265;0.079;0.278;;;;
2018;Sesimbra;0.272;0.0;0.084;0.0;0.941;0.955;0.733;0.372;;;;
2018;Setúbal;0.073;0.0;0.0;0.0;0.69;0.509;1.0;0.75;;;;
2018;Sever do Vouga;0.0;0.0;0.0;0.0;0.585;0.0;0.038;0.478;;;;
2018;Silves;0.223;0.0;0.045;0.0;0.7;1.0;0.137;0.38;;;;
2018;Sines;0.554;0.0;0.174;0.0;0.324;0.638;0.217;1.0;;;;
2018;Sintra;0.408;0.0;0.132;0.0;0.902;1.0;1.0;0.755;;;;
2018;Sobral de Monte Agraço;0.408;0.0;0.0;0.0;0.477;1.0;0.039;0.401;;;;
2018;Soure;0.303;0.449;0.0;0.0;0.39;0.934;0.077;0.387;;;;
2018;Sousel;0.066;0.0;0.066;0.0;0.066;0.066;0.113;0.258;;;;
2018;Tábua;0.334;0.0;0.0;0.077;0.425;0.132;0.061;0.265;;;;
2018;Tabuaço;0.92;0.07;0.0;0.0;0.463;0.07;0.118;0.362;;;;
2018;Tarouca;0.348;0.066;0.0;0.063;0.76;0.0;0.093;0.262;;;;
2018;Tavira;0.286;0.871;0.22;0.0;0.592;1.0;0.084;0.305;;;;
2018;Terras de Bouro;1.0;0.066;0.0;0.0;0.233;0.066;0.009;0.281;;;;
2018;Tomar;0.279;0.0;0.0;0.0;0.564;0.394;0.356;0.464;;;;
2018;Tondela;0.167;0.0;0.0;0.0;0.282;0.0;0.103;0.572;;;;
2018;Torre de Moncorvo;0.373;0.523;0.0;0.0;0.648;0.066;0.06;0.255;;;;
2018;Torres Novas;0.484;0.0;0.0;0.0;0.453;0.146;0.195;0.55;;;;
2018;Torres Vedras;0.017;0.0;0.0;0.0;0.589;0.62;0.515;0.477;;;;
2018;Trancoso;0.0;0.0;0.0;0.0;0.296;0.348;0.046;0.333;;;;
2018;Trofa;0.035;0.0;0.0;0.0;0.111;0.0;0.378;0.575;;;;
2018;Vagos;0.0;0.0;0.0;0.003;0.498;0.348;0.138;0.467;;;;
2018;Vale de Cambra;0.0;0.0;0.0;0.0;0.634;0.181;0.053;0.64;;;;
2018;Valença;0.132;0.0;0.0;0.0;0.578;0.164;0.125;0.355;;;;
2018;Valongo;0.056;0.0;0.0;0.0;0.599;0.436;1.0;0.536;;;;
2018;Valpaços;0.408;0.0;0.07;0.0;0.348;0.0;0.246;0.233;;;;
2018;Velas;0.348;0.014;0.087;0.164;0.732;0.139;0.101;0.418;;;;
2018;Vendas Novas;0.101;0.0;0.0;0.0;0.488;0.0;0.109;0.499;;;;
2018;Viana do Alentejo;0.16;0.481;0.0;0.07;0.397;0.07;0.089;0.313;;;;
2018;Viana do Castelo;0.0;0.0;0.0;0.0;0.265;0.042;0.645;0.584;;;;
2018;Vidigueira;0.073;0.125;0.073;0.0;0.073;0.0;0.278;0.382;;;;
2018;Vieira do Minho;0.0;0.0;0.077;0.293;0.62;0.0;0.119;0.184;;;;
2018;Vila da Praia da Vitória;0.052;0.0;0.0;0.0;0.453;0.185;0.866;0.548;;;;
2018;Vila de Rei;1.0;0.063;0.0;0.063;0.0;0.087;0.01;0.207;;;;
2018;Vila do Bispo;0.073;0.073;0.073;0.073;0.073;0.073;0.155;0.417;;;;
2018;Vila do Conde;0.077;0.0;0.042;0.0;0.683;0.303;0.597;0.632;;;;
2018;Vila do Porto;0.408;0.0;0.0;0.0;0.275;0.303;0.134;1.0;;;;
2018;Vila Flor;0.139;0.066;0.0;0.0;1.0;0.066;0.105;0.277;;;;
2018;Vila Franca de Xira;0.307;0.0;0.049;0.0;0.909;1.0;1.0;0.804;;;;
2018;Vila Franca do Campo;0.432;0.669;0.0;0.0;1.0;0.195;0.601;0.215;;;;
2018;Vila Nova da Barquinha;0.0;0.0;0.15;0.0;0.739;0.066;0.113;0.236;;;;
2018;Vila Nova de Cerveira;0.233;0.017;0.0;0.0;0.359;0.0;0.014;0.578;;;;
2018;Vila Nova de Famalicão;0.0;0.0;0.0;0.0;0.463;0.111;0.795;0.533;;;;
2018;Vila Nova de Foz Côa;0.164;0.07;0.0;0.0;0.174;0.07;0.022;0.368;;;;
2018;Vila Nova de Gaia;0.094;0.0;0.0;0.0;0.571;0.192;1.0;0.677;;;;
2018;Vila Nova de Paiva;0.0;0.0;0.15;0.408;0.934;0.063;0.043;0.193;;;;
2018;Vila Nova de Poiares;0.213;0.0;0.049;0.0;1.0;0.62;0.124;0.378;;;;
2018;Vila Pouca de Aguiar;0.0;0.098;0.0;0.0;0.143;0.188;0.153;0.427;;;;
2018;Vila Real;0.021;0.0;0.0;0.0;0.429;0.258;0.689;0.534;;;;
2018;Vila Real de Santo António;0.105;0.0;0.167;0.0;0.955;0.655;0.222;0.345;;;;
2018;Vila Velha de Ródão;0.094;0.094;0.094;0.094;0.094;0.094;0.02;0.821;;;;
2018;Vila Verde;0.045;0.0;0.0;0.0;0.669;0.0;0.163;0.252;;;;
2018;Vila Viçosa;0.0;0.0;0.0;0.0;0.812;0.0;0.122;0.539;;;;
2018;Vimioso;0.063;0.063;0.063;0.063;0.063;0.063;0.023;0.233;;;;
