Ano,Regiao,Curso,Ano Escolar,Valor Alunos,Valor RSI ,Valor GMM
2012.0,Caldas da Rainha,Cursos Tecnológicos e Profissionais,11º ano,10.0,407.0,901.4
2012.0,Caldas da Rainha,Cursos Tecnológicos e Profissionais,12º ano,36.8,407.0,901.4
2012.0,Calheta [R.A.A.],Cursos gerais,10º ano,10.0,77.0,933.0
2012.0,Calheta [R.A.A.],Cursos gerais,11º ano,10.0,77.0,933.0
2012.0,Calheta [R.A.A.],Cursos gerais,12º ano,38.7,77.0,933.0
2012.0,Calheta [R.A.A.],Cursos Tecnológicos e Profissionais,10º ano,19.9,77.0,933.0
2012.0,Calheta [R.A.A.],Cursos Tecnológicos e Profissionais,11º ano,10.0,77.0,933.0
2012.0,Calheta [R.A.A.],Cursos Tecnológicos e Profissionais,12º ano,10.0,77.0,933.0
2012.0,Calheta [R.A.M.],Cursos gerais,10º ano,20.4,150.0,1138.9
2012.0,Calheta [R.A.M.],Cursos gerais,11º ano,20.4,150.0,1138.9
2012.0,Calheta [R.A.M.],Cursos gerais,12º ano,38.7,150.0,1138.9
2012.0,Calheta [R.A.M.],Cursos Tecnológicos e Profissionais,10º ano,38.7,150.0,1138.9
2012.0,Calheta [R.A.M.],Cursos Tecnológicos e Profissionais,11º ano,10.0,150.0,1138.9
2012.0,Calheta [R.A.M.],Cursos Tecnológicos e Profissionais,12º ano,33.3,150.0,1138.9
2012.0,Câmara de Lobos,Cursos gerais,10º ano,31.0,715.0,882.9
2012.0,Câmara de Lobos,Cursos gerais,11º ano,17.4,715.0,882.9
2012.0,Câmara de Lobos,Cursos gerais,12º ano,38.7,715.0,882.9
2012.0,Câmara de Lobos,Cursos Tecnológicos e Profissionais,10º ano,22.6,715.0,882.9
2012.0,Câmara de Lobos,Cursos Tecnológicos e Profissionais,11º ano,20.0,715.0,882.9
2012.0,Câmara de Lobos,Cursos Tecnológicos e Profissionais,12º ano,10.0,715.0,882.9
2012.0,Caminha,Cursos gerais,10º ano,10.0,116.0,846.2
2012.0,Caminha,Cursos gerais,11º ano,38.7,116.0,846.2
2012.0,Caminha,Cursos gerais,12º ano,38.7,116.0,846.2
2012.0,Caminha,Cursos Tecnológicos e Profissionais,10º ano,11.0,116.0,846.2
2012.0,Caminha,Cursos Tecnológicos e Profissionais,11º ano,18.4,116.0,846.2
2012.0,Caminha,Cursos Tecnológicos e Profissionais,12º ano,38.7,116.0,846.2
2012.0,Campo Maior,Cursos gerais,10º ano,38.7,352.0,1209.7
2012.0,Campo Maior,Cursos gerais,11º ano,26.5,352.0,1209.7
2012.0,Campo Maior,Cursos gerais,12º ano,38.7,352.0,1209.7
2012.0,Campo Maior,Cursos Tecnológicos e Profissionais,10º ano,25.0,352.0,1209.7
2012.0,Campo Maior,Cursos Tecnológicos e Profissionais,11º ano,10.0,352.0,1209.7
2012.0,Campo Maior,Cursos Tecnológicos e Profissionais,12º ano,10.0,352.0,1209.7
2012.0,Cantanhede,Cursos gerais,10º ano,20.3,427.0,965.1
2012.0,Cantanhede,Cursos gerais,11º ano,10.9,427.0,965.1
2012.0,Cantanhede,Cursos gerais,12º ano,36.9,427.0,965.1
2012.0,Cantanhede,Cursos Tecnológicos e Profissionais,10º ano,13.9,427.0,965.1
2012.0,Cantanhede,Cursos Tecnológicos e Profissionais,11º ano,10.0,427.0,965.1
2012.0,Cantanhede,Cursos Tecnológicos e Profissionais,12º ano,24.4,427.0,965.1
2012.0,Carrazeda de Ansiães,Cursos gerais,10º ano,11.5,55.0,740.8
2012.0,Carrazeda de Ansiães,Cursos gerais,11º ano,20.0,55.0,740.8
2012.0,Carrazeda de Ansiães,Cursos gerais,12º ano,35.7,55.0,740.8
2012.0,Carrazeda de Ansiães,Cursos Tecnológicos e Profissionais,10º ano,10.0,55.0,740.8
2012.0,Carrazeda de Ansiães,Cursos Tecnológicos e Profissionais,11º ano,10.0,55.0,740.8
2012.0,Carrazeda de Ansiães,Cursos Tecnológicos e Profissionais,12º ano,10.0,55.0,740.8
2012.0,Carregal do Sal,Cursos gerais,10º ano,22.5,278.0,843.1
2012.0,Carregal do Sal,Cursos gerais,11º ano,10.0,278.0,843.1
2012.0,Carregal do Sal,Cursos gerais,12º ano,37.0,278.0,843.1
2012.0,Carregal do Sal,Cursos Tecnológicos e Profissionais,10º ano,16.0,278.0,843.1
2012.0,Carregal do Sal,Cursos Tecnológicos e Profissionais,11º ano,10.0,278.0,843.1
2012.0,Carregal do Sal,Cursos Tecnológicos e Profissionais,12º ano,38.7,278.0,843.1
2012.0,Cartaxo,Cursos gerais,10º ano,20.8,225.0,928.0
2012.0,Cartaxo,Cursos gerais,11º ano,23.9,225.0,928.0
2012.0,Cartaxo,Cursos gerais,12º ano,38.7,225.0,928.0
2012.0,Cartaxo,Cursos Tecnológicos e Profissionais,10º ano,24.2,225.0,928.0
2012.0,Cartaxo,Cursos Tecnológicos e Profissionais,11º ano,13.2,225.0,928.0
2012.0,Cartaxo,Cursos Tecnológicos e Profissionais,12º ano,38.2,225.0,928.0
2012.0,Cascais,Cursos gerais,10º ano,16.8,2755.0,1161.2
2012.0,Cascais,Cursos gerais,11º ano,13.4,2755.0,1161.2
2012.0,Cascais,Cursos gerais,12º ano,29.4,2755.0,1161.2
2012.0,Cascais,Cursos Tecnológicos e Profissionais,10º ano,10.0,2755.0,1161.2
2012.0,Cascais,Cursos Tecnológicos e Profissionais,11º ano,10.0,2755.0,1161.2
2012.0,Cascais,Cursos Tecnológicos e Profissionais,12º ano,31.1,2755.0,1161.2
2012.0,Castanheira de Pêra,Cursos gerais,10º ano,19.8,52.0,906.7
2012.0,Castanheira de Pêra,Cursos gerais,11º ano,19.8,52.0,906.7
2012.0,Castanheira de Pêra,Cursos gerais,12º ano,19.8,52.0,906.7
2012.0,Castanheira de Pêra,Cursos Tecnológicos e Profissionais,10º ano,19.8,52.0,906.7
2012.0,Castanheira de Pêra,Cursos Tecnológicos e Profissionais,11º ano,19.8,52.0,906.7
2012.0,Castanheira de Pêra,Cursos Tecnológicos e Profissionais,12º ano,19.8,52.0,906.7
2012.0,Castelo Branco,Cursos gerais,10º ano,16.7,794.0,885.9
2012.0,Castelo Branco,Cursos gerais,11º ano,16.6,794.0,885.9
2012.0,Castelo Branco,Cursos gerais,12º ano,31.0,794.0,885.9
2012.0,Castelo Branco,Cursos Tecnológicos e Profissionais,10º ano,15.2,794.0,885.9
2012.0,Castelo Branco,Cursos Tecnológicos e Profissionais,11º ano,10.0,794.0,885.9
2012.0,Castelo Branco,Cursos Tecnológicos e Profissionais,12º ano,20.6,794.0,885.9
2012.0,Castelo de Paiva,Cursos gerais,10º ano,12.5,225.0,734.8
2012.0,Castelo de Paiva,Cursos gerais,11º ano,13.0,225.0,734.8
2012.0,Castelo de Paiva,Cursos gerais,12º ano,38.7,225.0,734.8
2012.0,Castelo de Paiva,Cursos Tecnológicos e Profissionais,10º ano,12.1,225.0,734.8
2012.0,Castelo de Paiva,Cursos Tecnológicos e Profissionais,11º ano,10.0,225.0,734.8
2012.0,Castelo de Paiva,Cursos Tecnológicos e Profissionais,12º ano,21.7,225.0,734.8
2012.0,Castelo de Vide,Cursos gerais,10º ano,19.6,70.0,790.7
2012.0,Castelo de Vide,Cursos gerais,11º ano,19.6,70.0,790.7
2012.0,Castelo de Vide,Cursos gerais,12º ano,19.6,70.0,790.7
2012.0,Castelo de Vide,Cursos Tecnológicos e Profissionais,10º ano,19.6,70.0,790.7
2012.0,Castelo de Vide,Cursos Tecnológicos e Profissionais,11º ano,19.6,70.0,790.7
2012.0,Castelo de Vide,Cursos Tecnológicos e Profissionais,12º ano,19.6,70.0,790.7
2012.0,Castro Daire,Cursos gerais,10º ano,10.0,212.0,775.0
2012.0,Castro Daire,Cursos gerais,11º ano,11.0,212.0,775.0
2012.0,Castro Daire,Cursos gerais,12º ano,27.3,212.0,775.0
2012.0,Castro Daire,Cursos Tecnológicos e Profissionais,10º ano,10.0,212.0,775.0
2012.0,Castro Daire,Cursos Tecnológicos e Profissionais,11º ano,10.0,212.0,775.0
2012.0,Castro Daire,Cursos Tecnológicos e Profissionais,12º ano,37.0,212.0,775.0
2012.0,Castro Marim,Cursos gerais,10º ano,19.6,132.0,805.1
2012.0,Castro Marim,Cursos gerais,11º ano,19.6,132.0,805.1
2012.0,Castro Marim,Cursos gerais,12º ano,19.6,132.0,805.1
2012.0,Castro Marim,Cursos Tecnológicos e Profissionais,10º ano,19.6,132.0,805.1
2012.0,Castro Marim,Cursos Tecnológicos e Profissionais,11º ano,19.6,132.0,805.1
2012.0,Castro Marim,Cursos Tecnológicos e Profissionais,12º ano,19.6,132.0,805.1
2012.0,Castro Verde,Cursos gerais,10º ano,16.1,146.0,1622.3
2012.0,Castro Verde,Cursos gerais,11º ano,10.0,146.0,1622.3
2012.0,Castro Verde,Cursos gerais,12º ano,35.3,146.0,1622.3
2012.0,Castro Verde,Cursos Tecnológicos e Profissionais,10º ano,21.6,146.0,1622.3
2012.0,Castro Verde,Cursos Tecnológicos e Profissionais,11º ano,11.1,146.0,1622.3
2012.0,Castro Verde,Cursos Tecnológicos e Profissionais,12º ano,14.3,146.0,1622.3
2012.0,Celorico da Beira,Cursos gerais,10º ano,10.0,142.0,698.3
2012.0,Celorico da Beira,Cursos gerais,11º ano,14.0,142.0,698.3
2012.0,Celorico da Beira,Cursos gerais,12º ano,25.7,142.0,698.3
2012.0,Celorico da Beira,Cursos Tecnológicos e Profissionais,10º ano,23.1,142.0,698.3
2012.0,Celorico da Beira,Cursos Tecnológicos e Profissionais,11º ano,10.0,142.0,698.3
2012.0,Celorico da Beira,Cursos Tecnológicos e Profissionais,12º ano,20.0,142.0,698.3
2012.0,Celorico de Basto,Cursos gerais,10º ano,14.7,509.0,730.9
2012.0,Celorico de Basto,Cursos gerais,11º ano,10.0,509.0,730.9
2012.0,Celorico de Basto,Cursos gerais,12º ano,34.3,509.0,730.9
2012.0,Celorico de Basto,Cursos Tecnológicos e Profissionais,10º ano,10.0,509.0,730.9
2012.0,Celorico de Basto,Cursos Tecnológicos e Profissionais,11º ano,10.0,509.0,730.9
2012.0,Celorico de Basto,Cursos Tecnológicos e Profissionais,12º ano,10.0,509.0,730.9
2012.0,Chamusca,Cursos gerais,10º ano,21.4,132.0,863.0
2012.0,Chamusca,Cursos gerais,11º ano,10.0,132.0,863.0
2012.0,Chamusca,Cursos gerais,12º ano,38.7,132.0,863.0
2012.0,Chamusca,Cursos Tecnológicos e Profissionais,10º ano,19.8,132.0,863.0
2012.0,Chamusca,Cursos Tecnológicos e Profissionais,11º ano,19.8,132.0,863.0
2012.0,Chamusca,Cursos Tecnológicos e Profissionais,12º ano,38.7,132.0,863.0
2012.0,Chaves,Cursos gerais,10º ano,10.0,657.0,837.9
2012.0,Chaves,Cursos gerais,11º ano,10.0,657.0,837.9
2012.0,Chaves,Cursos gerais,12º ano,31.1,657.0,837.9
2012.0,Chaves,Cursos Tecnológicos e Profissionais,10º ano,11.3,657.0,837.9
2012.0,Chaves,Cursos Tecnológicos e Profissionais,11º ano,10.0,657.0,837.9
2012.0,Chaves,Cursos Tecnológicos e Profissionais,12º ano,11.1,657.0,837.9
2012.0,Cinfães,Cursos gerais,10º ano,10.0,783.0,731.5
2012.0,Cinfães,Cursos gerais,11º ano,10.0,783.0,731.5
2012.0,Cinfães,Cursos gerais,12º ano,26.4,783.0,731.5
2012.0,Cinfães,Cursos Tecnológicos e Profissionais,10º ano,10.6,783.0,731.5
2012.0,Cinfães,Cursos Tecnológicos e Profissionais,11º ano,10.0,783.0,731.5
2012.0,Cinfães,Cursos Tecnológicos e Profissionais,12º ano,10.0,783.0,731.5
2012.0,Coimbra,Cursos gerais,10º ano,13.5,1888.0,1066.0
2012.0,Coimbra,Cursos gerais,11º ano,13.4,1888.0,1066.0
2012.0,Coimbra,Cursos gerais,12º ano,32.3,1888.0,1066.0
2012.0,Coimbra,Cursos Tecnológicos e Profissionais,10º ano,14.3,1888.0,1066.0
2012.0,Coimbra,Cursos Tecnológicos e Profissionais,11º ano,10.0,1888.0,1066.0
2012.0,Coimbra,Cursos Tecnológicos e Profissionais,12º ano,29.3,1888.0,1066.0
2012.0,Condeixa-a-Nova,Cursos gerais,10º ano,13.2,206.0,931.6
2012.0,Condeixa-a-Nova,Cursos gerais,11º ano,10.0,206.0,931.6
2012.0,Condeixa-a-Nova,Cursos gerais,12º ano,34.1,206.0,931.6
2012.0,Condeixa-a-Nova,Cursos Tecnológicos e Profissionais,10º ano,10.0,206.0,931.6
2012.0,Condeixa-a-Nova,Cursos Tecnológicos e Profissionais,11º ano,10.0,206.0,931.6
2012.0,Condeixa-a-Nova,Cursos Tecnológicos e Profissionais,12º ano,10.0,206.0,931.6
2012.0,Constância,Cursos gerais,10º ano,20.3,59.0,1118.3
2012.0,Constância,Cursos gerais,11º ano,20.3,59.0,1118.3
2012.0,Constância,Cursos gerais,12º ano,20.3,59.0,1118.3
2012.0,Constância,Cursos Tecnológicos e Profissionais,10º ano,20.0,59.0,1118.3
2012.0,Constância,Cursos Tecnológicos e Profissionais,11º ano,10.0,59.0,1118.3
2012.0,Constância,Cursos Tecnológicos e Profissionais,12º ano,25.0,59.0,1118.3
2012.0,Coruche,Cursos gerais,10º ano,28.8,351.0,989.1
2012.0,Coruche,Cursos gerais,11º ano,14.3,351.0,989.1
2012.0,Coruche,Cursos gerais,12º ano,36.0,351.0,989.1
2012.0,Coruche,Cursos Tecnológicos e Profissionais,10º ano,15.6,351.0,989.1
2012.0,Coruche,Cursos Tecnológicos e Profissionais,11º ano,10.0,351.0,989.1
2012.0,Coruche,Cursos Tecnológicos e Profissionais,12º ano,10.0,351.0,989.1
2012.0,Corvo,Cursos gerais,10º ano,19.9,15.0,933.0
2012.0,Corvo,Cursos gerais,11º ano,19.9,15.0,933.0
2012.0,Corvo,Cursos gerais,12º ano,19.9,15.0,933.0
2012.0,Corvo,Cursos Tecnológicos e Profissionais,10º ano,19.9,15.0,933.0
2012.0,Corvo,Cursos Tecnológicos e Profissionais,11º ano,19.9,15.0,933.0
2012.0,Corvo,Cursos Tecnológicos e Profissionais,12º ano,19.9,15.0,933.0
2012.0,Covilhã,Cursos gerais,10º ano,14.5,773.0,858.0
2012.0,Covilhã,Cursos gerais,11º ano,14.6,773.0,858.0
2012.0,Covilhã,Cursos gerais,12º ano,31.8,773.0,858.0
2012.0,Covilhã,Cursos Tecnológicos e Profissionais,10º ano,11.3,773.0,858.0
2012.0,Covilhã,Cursos Tecnológicos e Profissionais,11º ano,10.0,773.0,858.0
2012.0,Covilhã,Cursos Tecnológicos e Profissionais,12º ano,33.1,773.0,858.0
2012.0,Crato,Cursos gerais,10º ano,19.5,77.0,742.8
2012.0,Crato,Cursos gerais,11º ano,19.5,77.0,742.8
2012.0,Crato,Cursos gerais,12º ano,19.5,77.0,742.8
2012.0,Crato,Cursos Tecnológicos e Profissionais,10º ano,10.0,77.0,742.8
2012.0,Crato,Cursos Tecnológicos e Profissionais,11º ano,10.0,77.0,742.8
2012.0,Crato,Cursos Tecnológicos e Profissionais,12º ano,12.5,77.0,742.8
2012.0,Cuba,Cursos gerais,10º ano,19.7,157.0,809.4
2012.0,Cuba,Cursos gerais,11º ano,19.7,157.0,809.4
2012.0,Cuba,Cursos gerais,12º ano,19.7,157.0,809.4
2012.0,Cuba,Cursos Tecnológicos e Profissionais,10º ano,24.4,157.0,809.4
2012.0,Cuba,Cursos Tecnológicos e Profissionais,11º ano,19.7,157.0,809.4
2012.0,Cuba,Cursos Tecnológicos e Profissionais,12º ano,19.7,157.0,809.4
2012.0,Elvas,Cursos gerais,10º ano,30.2,1393.0,835.0
2012.0,Elvas,Cursos gerais,11º ano,22.3,1393.0,835.0
2012.0,Elvas,Cursos gerais,12º ano,38.7,1393.0,835.0
2012.0,Elvas,Cursos Tecnológicos e Profissionais,10º ano,23.7,1393.0,835.0
2012.0,Elvas,Cursos Tecnológicos e Profissionais,11º ano,12.9,1393.0,835.0
2012.0,Elvas,Cursos Tecnológicos e Profissionais,12º ano,10.0,1393.0,835.0
2012.0,Entroncamento,Cursos gerais,10º ano,12.0,264.0,1048.7
2012.0,Entroncamento,Cursos gerais,11º ano,10.0,264.0,1048.7
2012.0,Entroncamento,Cursos gerais,12º ano,10.0,264.0,1048.7
2012.0,Entroncamento,Cursos Tecnológicos e Profissionais,10º ano,12.7,264.0,1048.7
2012.0,Entroncamento,Cursos Tecnológicos e Profissionais,11º ano,10.0,264.0,1048.7
2012.0,Entroncamento,Cursos Tecnológicos e Profissionais,12º ano,38.7,264.0,1048.7
2012.0,Espinho,Cursos gerais,10º ano,12.7,769.0,886.0
2012.0,Espinho,Cursos gerais,11º ano,11.2,769.0,886.0
2012.0,Espinho,Cursos gerais,12º ano,28.5,769.0,886.0
2012.0,Espinho,Cursos Tecnológicos e Profissionais,10º ano,11.3,769.0,886.0
2012.0,Espinho,Cursos Tecnológicos e Profissionais,11º ano,10.0,769.0,886.0
2012.0,Espinho,Cursos Tecnológicos e Profissionais,12º ano,24.9,769.0,886.0
2012.0,Esposende,Cursos gerais,10º ano,10.0,138.0,803.3
2012.0,Esposende,Cursos gerais,11º ano,10.0,138.0,803.3
2012.0,Esposende,Cursos gerais,12º ano,31.7,138.0,803.3
2012.0,Esposende,Cursos Tecnológicos e Profissionais,10º ano,13.2,138.0,803.3
2012.0,Esposende,Cursos Tecnológicos e Profissionais,11º ano,10.0,138.0,803.3
2012.0,Esposende,Cursos Tecnológicos e Profissionais,12º ano,10.0,138.0,803.3
2012.0,Estarreja,Cursos gerais,10º ano,19.1,524.0,1073.1
2012.0,Estarreja,Cursos gerais,11º ano,10.0,524.0,1073.1
2012.0,Estarreja,Cursos gerais,12º ano,29.5,524.0,1073.1
2012.0,Estarreja,Cursos Tecnológicos e Profissionais,10º ano,10.0,524.0,1073.1
2012.0,Estarreja,Cursos Tecnológicos e Profissionais,11º ano,10.0,524.0,1073.1
2012.0,Estarreja,Cursos Tecnológicos e Profissionais,12º ano,27.5,524.0,1073.1
2012.0,Estremoz,Cursos gerais,10º ano,12.0,406.0,860.0
2012.0,Estremoz,Cursos gerais,11º ano,11.8,406.0,860.0
2012.0,Estremoz,Cursos gerais,12º ano,37.1,406.0,860.0
2012.0,Estremoz,Cursos Tecnológicos e Profissionais,10º ano,11.0,406.0,860.0
2012.0,Estremoz,Cursos Tecnológicos e Profissionais,11º ano,10.0,406.0,860.0
2012.0,Estremoz,Cursos Tecnológicos e Profissionais,12º ano,10.0,406.0,860.0
2012.0,Évora,Cursos gerais,10º ano,15.8,992.0,1020.1
2012.0,Évora,Cursos gerais,11º ano,14.7,992.0,1020.1
2012.0,Évora,Cursos gerais,12º ano,32.8,992.0,1020.1
2012.0,Évora,Cursos Tecnológicos e Profissionais,10º ano,18.1,992.0,1020.1
2012.0,Évora,Cursos Tecnológicos e Profissionais,11º ano,10.0,992.0,1020.1
2012.0,Évora,Cursos Tecnológicos e Profissionais,12º ano,23.8,992.0,1020.1
2012.0,Fafe,Cursos gerais,10º ano,10.0,812.0,728.1
2012.0,Fafe,Cursos gerais,11º ano,19.0,812.0,728.1
2012.0,Fafe,Cursos gerais,12º ano,38.0,812.0,728.1
2012.0,Fafe,Cursos Tecnológicos e Profissionais,10º ano,10.0,812.0,728.1
2012.0,Fafe,Cursos Tecnológicos e Profissionais,11º ano,10.0,812.0,728.1
2012.0,Fafe,Cursos Tecnológicos e Profissionais,12º ano,19.2,812.0,728.1
2012.0,Faro,Cursos gerais,10º ano,17.5,1243.0,1058.9
2012.0,Faro,Cursos gerais,11º ano,16.1,1243.0,1058.9
2012.0,Faro,Cursos gerais,12º ano,38.7,1243.0,1058.9
2012.0,Faro,Cursos Tecnológicos e Profissionais,10º ano,12.6,1243.0,1058.9
2012.0,Faro,Cursos Tecnológicos e Profissionais,11º ano,10.0,1243.0,1058.9
2012.0,Faro,Cursos Tecnológicos e Profissionais,12º ano,37.7,1243.0,1058.9
2012.0,Felgueiras,Cursos gerais,10º ano,14.8,572.0,711.7
2012.0,Felgueiras,Cursos gerais,11º ano,12.6,572.0,711.7
2012.0,Felgueiras,Cursos gerais,12º ano,38.0,572.0,711.7
2012.0,Felgueiras,Cursos Tecnológicos e Profissionais,10º ano,10.0,572.0,711.7
2012.0,Felgueiras,Cursos Tecnológicos e Profissionais,11º ano,10.0,572.0,711.7
2012.0,Felgueiras,Cursos Tecnológicos e Profissionais,12º ano,31.6,572.0,711.7
2012.0,Ferreira do Alentejo,Cursos gerais,10º ano,35.7,272.0,925.4
2012.0,Ferreira do Alentejo,Cursos gerais,11º ano,17.6,272.0,925.4
2012.0,Ferreira do Alentejo,Cursos gerais,12º ano,38.7,272.0,925.4
2012.0,Ferreira do Alentejo,Cursos Tecnológicos e Profissionais,10º ano,10.0,272.0,925.4
2012.0,Ferreira do Alentejo,Cursos Tecnológicos e Profissionais,11º ano,13.3,272.0,925.4
2012.0,Ferreira do Alentejo,Cursos Tecnológicos e Profissionais,12º ano,20.0,272.0,925.4
2012.0,Ferreira do Zêzere,Cursos gerais,10º ano,19.0,64.0,805.6
2012.0,Ferreira do Zêzere,Cursos gerais,11º ano,15.4,64.0,805.6
2012.0,Ferreira do Zêzere,Cursos gerais,12º ano,38.7,64.0,805.6
2012.0,Ferreira do Zêzere,Cursos Tecnológicos e Profissionais,10º ano,10.0,64.0,805.6
2012.0,Ferreira do Zêzere,Cursos Tecnológicos e Profissionais,11º ano,10.0,64.0,805.6
2012.0,Ferreira do Zêzere,Cursos Tecnológicos e Profissionais,12º ano,14.3,64.0,805.6
2012.0,Figueira da Foz,Cursos gerais,10º ano,15.6,1096.0,1073.8
2012.0,Figueira da Foz,Cursos gerais,11º ano,14.8,1096.0,1073.8
2012.0,Figueira da Foz,Cursos gerais,12º ano,31.9,1096.0,1073.8
2012.0,Figueira da Foz,Cursos Tecnológicos e Profissionais,10º ano,10.0,1096.0,1073.8
2012.0,Figueira da Foz,Cursos Tecnológicos e Profissionais,11º ano,10.0,1096.0,1073.8
2012.0,Figueira da Foz,Cursos Tecnológicos e Profissionais,12º ano,23.6,1096.0,1073.8
2012.0,Figueira de Castelo Rodrigo,Cursos gerais,10º ano,11.8,188.0,868.4
2012.0,Figueira de Castelo Rodrigo,Cursos gerais,11º ano,10.0,188.0,868.4
2012.0,Figueira de Castelo Rodrigo,Cursos gerais,12º ano,38.7,188.0,868.4
2012.0,Figueira de Castelo Rodrigo,Cursos Tecnológicos e Profissionais,10º ano,10.0,188.0,868.4
2012.0,Figueira de Castelo Rodrigo,Cursos Tecnológicos e Profissionais,11º ano,10.0,188.0,868.4
2012.0,Figueira de Castelo Rodrigo,Cursos Tecnológicos e Profissionais,12º ano,16.7,188.0,868.4
2012.0,Figueiró dos Vinhos,Cursos gerais,10º ano,15.7,147.0,801.9
2012.0,Figueiró dos Vinhos,Cursos gerais,11º ano,10.6,147.0,801.9
2012.0,Figueiró dos Vinhos,Cursos gerais,12º ano,19.0,147.0,801.9
2012.0,Figueiró dos Vinhos,Cursos Tecnológicos e Profissionais,10º ano,19.6,147.0,801.9
2012.0,Figueiró dos Vinhos,Cursos Tecnológicos e Profissionais,11º ano,10.0,147.0,801.9
2012.0,Figueiró dos Vinhos,Cursos Tecnológicos e Profissionais,12º ano,10.0,147.0,801.9
2012.0,Fornos de Algodres,Cursos gerais,10º ano,18.2,101.0,749.0
2012.0,Fornos de Algodres,Cursos gerais,11º ano,10.0,101.0,749.0
2012.0,Fornos de Algodres,Cursos gerais,12º ano,25.0,101.0,749.0
2012.0,Fornos de Algodres,Cursos Tecnológicos e Profissionais,10º ano,10.0,101.0,749.0
2012.0,Fornos de Algodres,Cursos Tecnológicos e Profissionais,11º ano,10.0,101.0,749.0
2012.0,Fornos de Algodres,Cursos Tecnológicos e Profissionais,12º ano,38.7,101.0,749.0
2012.0,Freixo de Espada à Cinta,Cursos gerais,10º ano,19.3,32.0,683.5
2012.0,Freixo de Espada à Cinta,Cursos gerais,11º ano,19.3,32.0,683.5
2012.0,Freixo de Espada à Cinta,Cursos gerais,12º ano,19.3,32.0,683.5
2012.0,Freixo de Espada à Cinta,Cursos Tecnológicos e Profissionais,10º ano,19.3,32.0,683.5
2012.0,Freixo de Espada à Cinta,Cursos Tecnológicos e Profissionais,11º ano,10.0,32.0,683.5
2012.0,Freixo de Espada à Cinta,Cursos Tecnológicos e Profissionais,12º ano,19.3,32.0,683.5
2012.0,Fronteira,Cursos gerais,10º ano,19.7,75.0,834.2
2012.0,Fronteira,Cursos gerais,11º ano,19.7,75.0,834.2
2012.0,Fronteira,Cursos gerais,12º ano,19.7,75.0,834.2
2012.0,Fronteira,Cursos Tecnológicos e Profissionais,10º ano,19.7,75.0,834.2
2012.0,Fronteira,Cursos Tecnológicos e Profissionais,11º ano,21.4,75.0,834.2
2012.0,Fronteira,Cursos Tecnológicos e Profissionais,12º ano,19.7,75.0,834.2
2012.0,Funchal,Cursos gerais,10º ano,17.0,1893.0,1092.1
2012.0,Funchal,Cursos gerais,11º ano,13.2,1893.0,1092.1
2012.0,Funchal,Cursos gerais,12º ano,37.2,1893.0,1092.1
2012.0,Funchal,Cursos Tecnológicos e Profissionais,10º ano,25.0,1893.0,1092.1
2012.0,Funchal,Cursos Tecnológicos e Profissionais,11º ano,10.1,1893.0,1092.1
2012.0,Funchal,Cursos Tecnológicos e Profissionais,12º ano,38.7,1893.0,1092.1
2012.0,Fundão,Cursos gerais,10º ano,14.8,301.0,799.8
2012.0,Fundão,Cursos gerais,11º ano,12.0,301.0,799.8
2012.0,Fundão,Cursos gerais,12º ano,22.8,301.0,799.8
2012.0,Fundão,Cursos Tecnológicos e Profissionais,10º ano,10.0,301.0,799.8
2012.0,Fundão,Cursos Tecnológicos e Profissionais,11º ano,10.0,301.0,799.8
2012.0,Fundão,Cursos Tecnológicos e Profissionais,12º ano,14.9,301.0,799.8
2012.0,Gavião,Cursos gerais,10º ano,19.5,76.0,736.4
2012.0,Gavião,Cursos gerais,11º ano,19.5,76.0,736.4
2012.0,Gavião,Cursos gerais,12º ano,19.5,76.0,736.4
2012.0,Gavião,Cursos Tecnológicos e Profissionais,10º ano,19.5,76.0,736.4
2012.0,Gavião,Cursos Tecnológicos e Profissionais,11º ano,10.0,76.0,736.4
2012.0,Gavião,Cursos Tecnológicos e Profissionais,12º ano,19.5,76.0,736.4
2012.0,Góis,Cursos gerais,10º ano,19.4,68.0,707.3
2012.0,Góis,Cursos gerais,11º ano,19.4,68.0,707.3
